Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2020-01-07,11,Tuesday,DeepSeek,v4.0,3447,544,328,0.0167,0.8971,7ea9addb-f670-48f6-adc8-8fdae71d2aef,Navigational,Sample user input text 8725,475,363,Technology,2,4.81,1509,Desktop,Chinese,0.9823,0.5475,Medium,No,Daily,4,South America
2022-07-05,11,Tuesday,ChatGPT,v4.0,7192,854,397,0.0794,0.7379,cc4c9e8b-a5df-4315-b460-8381ab3b9327,Transactional,Sample user input text 8726,473,74,Education,4,4.57,656,Mobile,English,0.7068,1.4858,Medium,Yes,Monthly,4,Asia
2023-01-03,9,Sunday,ChatGPT,v3.0,4695,848,472,0.0801,0.709,6d018a28-21f0-4d43-9462-061a77bacf32,Navigational,Sample user input text 8727,165,423,Finance,2,2.72,555,Mobile,English,0.7208,1.262,Medium,No,Daily,1,South America
2021-01-01,12,Friday,Grok AI,v3.0,1882,469,498,0.0875,0.5268,b476f7bf-a20e-4b8c-8526-46fb761fbb6f,Navigational,Sample user input text 8728,489,805,Technology,3,2.47,729,Tablet,English,0.9077,4.9376,Slow,No,Daily,0,South America
2023-07-25,3,Sunday,Grok AI,v2.0,8204,404,300,0.013,0.5624,f8e3acbe-bb70-4fb3-b8b6-9354b1cc7a07,Navigational,Sample user input text 8729,358,742,Finance,2,2.63,770,Tablet,Chinese,0.7558,3.1611,Slow,Yes,Weekly,0,Asia
2020-10-26,2,Monday,DeepSeek,v4.0,4795,816,193,0.0659,0.8515,e0aa973a-079c-480c-a25f-839a0e1b098b,Navigational,Sample user input text 8730,96,112,Technology,4,4.09,1294,Mobile,Spanish,0.9501,4.9566,Slow,No,Daily,3,Asia
2021-10-20,6,Saturday,DeepSeek,v4.0,5423,268,215,0.0193,0.5853,e8780455-3893-421e-941b-763f3c1d44d8,Transactional,Sample user input text 8731,302,165,Health,2,4.59,1283,Desktop,Spanish,0.8229,0.3044,Medium,No,Monthly,4,North America
2020-10-07,4,Sunday,DeepSeek,v4.0,4715,382,344,0.0643,0.6052,958a0a3f-5902-4754-9d51-fcfe7f352799,Navigational,Sample user input text 8732,466,72,Finance,1,4.3,452,Desktop,Spanish,0.7475,3.0197,Fast,Yes,Monthly,5,Asia
2020-07-18,1,Thursday,DeepSeek,v2.0,4105,611,121,0.074,0.6706,1788ac81-abdf-434b-9fac-5e1c1b6f9307,Transactional,Sample user input text 8733,201,991,Health,3,2.01,1690,Tablet,French,0.8158,0.3149,Medium,Yes,Daily,3,Asia
2023-01-04,8,Friday,DeepSeek,v4.0,7602,574,319,0.0217,0.9671,2ae11a73-df11-43d2-a9fa-a8d2db3154cd,Transactional,Sample user input text 8734,236,259,Education,3,4.96,290,Mobile,English,0.7037,3.9763,Slow,No,Daily,5,South America
2020-05-26,8,Sunday,ChatGPT,v2.0,7154,812,225,0.0212,0.7232,45c9f0b6-4532-4ebb-9c8f-db35010eb633,Navigational,Sample user input text 8735,112,905,Technology,5,4.87,658,Desktop,French,0.7948,0.5473,Slow,Yes,Daily,1,Asia
2021-04-19,1,Thursday,Grok AI,v3.0,1291,262,227,0.014,0.6549,02f2fec1-e16d-48b0-8e27-61dfd7273e5d,Navigational,Sample user input text 8736,287,883,Health,5,1.41,1027,Mobile,French,0.8108,4.9321,Fast,Yes,Weekly,2,Europe
2021-10-03,11,Tuesday,DeepSeek,v2.0,3490,133,332,0.0354,0.9311,d73434f1-eef4-4643-b769-b3d9db34e08c,Informational,Sample user input text 8737,165,257,Health,2,2.44,1528,Tablet,English,0.785,2.7753,Fast,Yes,Daily,1,South America
2021-02-05,1,Monday,Grok AI,v3.0,9901,755,369,0.0946,0.7844,ed2cbc80-16c7-43b8-884f-4f6b649f20a2,Navigational,Sample user input text 8738,297,534,Health,1,1.92,1483,Desktop,Chinese,0.7026,0.5164,Medium,No,Monthly,1,North America
2023-01-31,9,Wednesday,Grok AI,v4.0,1440,795,73,0.091,0.58,01decbd7-3bd7-407d-bac1-fc859fbf0e33,Navigational,Sample user input text 8739,147,467,Technology,3,2.3,860,Desktop,French,0.9052,2.1878,Medium,Yes,Weekly,4,Asia
2020-12-17,3,Sunday,DeepSeek,v3.0,3530,126,61,0.0367,0.8408,eae1a635-f587-492e-9155-dcb924557bbf,Transactional,Sample user input text 8740,351,698,Finance,1,4.1,132,Tablet,Spanish,0.9934,0.7361,Fast,No,Monthly,4,Asia
2021-06-01,9,Saturday,ChatGPT,v2.0,3202,556,427,0.013,0.9687,a520af0d-4762-4906-b254-24ca348b067d,Informational,Sample user input text 8741,56,582,Education,2,4.03,1685,Tablet,English,0.7796,2.8315,Medium,No,Weekly,4,Asia
2023-03-04,6,Sunday,DeepSeek,v1.0,3645,234,146,0.055,0.8672,797f3869-d26b-44ae-98a8-2a340eacc411,Transactional,Sample user input text 8742,469,518,Technology,1,4.71,1209,Tablet,German,0.8242,2.1257,Fast,Yes,Monthly,3,Asia
2020-09-09,7,Saturday,DeepSeek,v2.0,6832,700,62,0.0791,0.5769,8d78bdd0-c17b-48cc-9619-016f26dd6e64,Transactional,Sample user input text 8743,230,231,Technology,1,2.71,296,Mobile,English,0.7483,1.0721,Medium,No,Daily,0,Asia
2022-11-21,1,Thursday,ChatGPT,v4.0,6123,504,252,0.0396,0.5975,c658ef4c-fa48-4b71-a028-6b31d76848ef,Transactional,Sample user input text 8744,59,802,Finance,3,3.43,277,Desktop,English,0.7464,1.1477,Medium,No,Daily,2,Europe
2022-07-09,9,Thursday,DeepSeek,v4.0,7805,187,143,0.0504,0.6689,50af5dc4-edde-471e-b4da-8a57ce87ad3f,Transactional,Sample user input text 8745,341,275,Finance,1,3.16,1056,Tablet,French,0.8211,0.3426,Fast,Yes,Daily,5,Europe
2020-11-19,12,Saturday,DeepSeek,v2.0,8734,719,89,0.074,0.75,daa398a9-16e8-4cec-b579-fa3cb411063a,Informational,Sample user input text 8746,50,833,Technology,5,1.07,1062,Mobile,French,0.8502,0.6531,Slow,No,Daily,2,Europe
2022-05-24,6,Monday,DeepSeek,v2.0,4073,677,372,0.0964,0.527,d62f6f18-e3e1-41cb-95f6-552f3cff6df0,Navigational,Sample user input text 8747,484,532,Education,2,2.71,1054,Mobile,German,0.701,4.7598,Slow,Yes,Monthly,3,North America
2023-07-12,8,Tuesday,ChatGPT,v1.0,3782,679,414,0.0213,0.6743,dc55bead-b0b3-4cb6-b3c5-af90d5666321,Informational,Sample user input text 8748,393,522,Education,4,1.62,1028,Desktop,Spanish,0.9967,0.4439,Slow,Yes,Daily,4,North America
2020-07-15,4,Sunday,DeepSeek,v1.0,5358,520,396,0.0471,0.552,b9542d46-cdec-484e-9187-d4f2f4bfb437,Transactional,Sample user input text 8749,370,640,Health,4,2.69,1500,Mobile,French,0.7476,1.0848,Fast,Yes,Weekly,3,Asia
2023-12-13,4,Saturday,DeepSeek,v4.0,3449,234,452,0.0553,0.8479,68ba0cb8-063f-4bc4-b873-5e5ccebe7eb7,Transactional,Sample user input text 8750,41,410,Technology,1,2.54,415,Desktop,Spanish,0.8117,4.0717,Slow,No,Weekly,1,North America
2021-03-03,10,Friday,Grok AI,v2.0,2061,866,499,0.0801,0.6335,b4a7d687-8d48-43c2-932c-04202fa05cc9,Transactional,Sample user input text 8751,263,605,Finance,4,3.82,719,Desktop,Chinese,0.9582,2.7381,Fast,Yes,Weekly,2,North America
2020-05-22,9,Friday,ChatGPT,v4.0,9547,570,385,0.0358,0.6846,2682d427-451a-433f-8112-44148bc1e708,Navigational,Sample user input text 8752,118,580,Education,5,1.96,1591,Mobile,French,0.7866,0.8375,Medium,No,Weekly,4,Asia
2020-04-04,1,Tuesday,DeepSeek,v1.0,3683,354,370,0.0993,0.8033,4acdca10-3db6-46a1-83e3-5a021fa3a2b9,Navigational,Sample user input text 8753,57,134,Finance,2,1.33,1583,Tablet,German,0.8199,4.1471,Medium,No,Weekly,2,South America
2022-01-30,9,Friday,DeepSeek,v2.0,5510,160,111,0.0936,0.5141,1947efae-522b-4068-a98f-e1d29b61e306,Navigational,Sample user input text 8754,67,978,Education,4,1.12,1291,Tablet,English,0.7012,3.6842,Slow,Yes,Monthly,4,North America
2022-07-17,3,Thursday,Grok AI,v3.0,3247,269,305,0.0978,0.7078,0a9bd0be-d871-4b27-bcf9-7f18f7b975a3,Informational,Sample user input text 8755,192,681,Finance,4,4.41,1470,Tablet,German,0.8488,0.7761,Fast,No,Weekly,5,Asia
2022-09-26,3,Friday,ChatGPT,v3.0,9128,747,173,0.0398,0.9554,f3fe5939-b8dd-4abc-8232-7df7885e4956,Transactional,Sample user input text 8756,47,33,Finance,4,2.99,1514,Tablet,English,0.7883,3.7222,Slow,Yes,Daily,1,South America
2020-06-20,9,Friday,DeepSeek,v2.0,7510,439,432,0.0932,0.9787,b2c55fb7-ad59-467f-a549-65d8ac79df42,Informational,Sample user input text 8757,388,639,Education,1,4.58,943,Tablet,French,0.9244,4.1278,Fast,No,Weekly,4,Europe
2023-09-06,3,Friday,Grok AI,v4.0,4356,702,278,0.0532,0.9136,c8fba815-7f2b-4264-93d5-701deadc350d,Transactional,Sample user input text 8758,142,492,Finance,1,2.77,1797,Desktop,English,0.9575,2.6333,Slow,No,Weekly,1,Asia
2022-08-05,6,Tuesday,DeepSeek,v2.0,4335,409,92,0.0535,0.9559,3e9eafc6-dd30-4823-8273-e436b968cfa5,Transactional,Sample user input text 8759,84,376,Technology,4,2.8,830,Desktop,French,0.7114,1.3894,Fast,No,Monthly,2,Europe
2021-12-05,8,Sunday,ChatGPT,v1.0,3809,282,341,0.0473,0.9025,f9e2b86e-bf76-4a4b-9231-015a4f053b9e,Navigational,Sample user input text 8760,486,723,Finance,2,5.0,298,Mobile,English,0.7214,0.7876,Medium,No,Weekly,1,South America
2021-04-26,2,Tuesday,ChatGPT,v4.0,8588,194,143,0.0615,0.5374,4c2ee92a-cb38-475c-87cb-f6e3c0db3834,Navigational,Sample user input text 8761,204,532,Technology,5,1.59,1708,Desktop,Spanish,0.8187,4.9507,Slow,Yes,Monthly,5,Asia
2022-07-25,10,Wednesday,Grok AI,v4.0,8383,151,474,0.0886,0.6807,d95f40bf-54ce-4ef9-8b41-882e2671507a,Informational,Sample user input text 8762,360,144,Finance,2,2.71,1018,Tablet,Spanish,0.8005,2.7809,Medium,No,Weekly,5,South America
2021-07-09,3,Monday,ChatGPT,v3.0,1116,897,295,0.0472,0.6987,09815170-9cf6-40a3-a525-b10c759963c6,Informational,Sample user input text 8763,246,411,Finance,3,2.97,1422,Desktop,German,0.9073,4.1625,Fast,Yes,Monthly,5,Europe
2021-11-15,9,Friday,Grok AI,v3.0,8434,796,494,0.0555,0.9647,776febbc-1a7c-4029-9dcd-54ddd703a9b8,Transactional,Sample user input text 8764,308,911,Health,5,2.02,1392,Tablet,English,0.9183,1.4565,Medium,Yes,Monthly,1,Asia
2022-05-05,1,Sunday,ChatGPT,v3.0,3204,413,118,0.0506,0.985,7d7dd8c9-8abc-4d36-b562-1995f750f93c,Informational,Sample user input text 8765,371,223,Education,2,3.13,772,Mobile,English,0.8903,2.6849,Fast,No,Daily,0,South America
2020-05-25,7,Wednesday,ChatGPT,v3.0,9217,376,379,0.0699,0.9395,a4de87a1-06a5-4c5d-bfdd-ea150c3e6994,Navigational,Sample user input text 8766,94,128,Finance,2,2.28,1461,Tablet,German,0.8792,1.4237,Fast,Yes,Monthly,0,Europe
2021-12-04,5,Saturday,Grok AI,v4.0,7092,267,408,0.0434,0.9237,a7ca5c65-d7df-487c-9233-38ad33be322c,Navigational,Sample user input text 8767,311,318,Health,2,4.71,1765,Tablet,French,0.7327,3.1638,Fast,Yes,Daily,5,South America
2021-01-10,1,Wednesday,ChatGPT,v2.0,2968,830,311,0.0599,0.6564,ffc7ffb9-a1c3-4556-856d-13e394c82b4d,Informational,Sample user input text 8768,457,207,Education,3,4.83,253,Mobile,Chinese,0.7729,1.5853,Fast,No,Monthly,0,Europe
2022-12-03,9,Tuesday,ChatGPT,v1.0,3352,407,341,0.0159,0.9209,a525c59b-078b-4fc3-bc3a-224a50c7fbf7,Informational,Sample user input text 8769,80,179,Education,2,4.83,290,Mobile,English,0.7864,2.0686,Fast,Yes,Daily,3,Asia
2022-05-20,1,Wednesday,DeepSeek,v2.0,9912,268,321,0.0989,0.5567,cae9e137-84bc-432e-b09f-04546c82cf98,Navigational,Sample user input text 8770,267,614,Finance,3,2.32,1125,Desktop,Chinese,0.9216,2.608,Fast,Yes,Monthly,4,Europe
2021-01-21,9,Wednesday,DeepSeek,v3.0,5837,979,165,0.096,0.6115,2d749947-dd39-4dba-a779-2beb3ce20323,Navigational,Sample user input text 8771,424,443,Education,1,2.66,1159,Mobile,French,0.7536,2.0646,Medium,No,Monthly,2,Europe
2022-09-10,3,Thursday,DeepSeek,v3.0,7138,437,411,0.0669,0.618,3c308ac1-25d7-48f3-84a8-81867f4be631,Transactional,Sample user input text 8772,226,52,Health,1,3.76,226,Desktop,English,0.9597,2.7165,Fast,Yes,Monthly,4,North America
2020-09-13,8,Tuesday,DeepSeek,v1.0,4679,777,163,0.0217,0.6608,06cfdfc9-73b1-405b-b109-504a2a5eeb91,Transactional,Sample user input text 8773,21,960,Finance,2,3.48,369,Mobile,German,0.7518,1.3025,Slow,No,Weekly,1,North America
2020-09-14,9,Monday,Grok AI,v1.0,3362,514,267,0.0485,0.764,e93da8d0-36c3-4531-b832-1c058162d29a,Transactional,Sample user input text 8774,75,67,Education,3,4.55,1504,Mobile,German,0.796,2.142,Slow,No,Daily,1,North America
2022-06-11,4,Sunday,Grok AI,v1.0,8228,269,199,0.0793,0.5914,d64055d1-805d-4d35-b531-3dc0bebca6e0,Informational,Sample user input text 8775,50,966,Finance,5,1.55,521,Desktop,English,0.9487,1.6913,Medium,Yes,Daily,3,South America
2020-09-22,1,Wednesday,DeepSeek,v2.0,1596,186,466,0.0905,0.7546,fec56fce-7c98-40ee-a047-f3e57507b530,Transactional,Sample user input text 8776,210,216,Health,4,4.35,207,Tablet,French,0.7297,0.3462,Slow,No,Monthly,2,Asia
2022-01-01,8,Friday,DeepSeek,v1.0,9036,636,297,0.0254,0.691,fc2868c8-332d-4549-b947-7e42c536cbb3,Transactional,Sample user input text 8777,482,628,Education,5,2.43,894,Tablet,French,0.8503,3.5844,Fast,No,Weekly,4,Asia
2022-07-23,12,Thursday,DeepSeek,v4.0,8874,448,405,0.0865,0.5805,aff11072-13e8-48ab-a0d6-aacc5690ed55,Transactional,Sample user input text 8778,279,402,Finance,3,4.15,1666,Tablet,German,0.9084,0.928,Medium,No,Weekly,2,Europe
2020-09-15,11,Saturday,Grok AI,v2.0,9225,810,359,0.0306,0.5959,4be81c34-7ffa-4399-a4b9-b1fac6a2a1ec,Navigational,Sample user input text 8779,106,234,Finance,4,4.89,914,Tablet,Spanish,0.9791,3.4642,Medium,Yes,Daily,0,Europe
2022-10-19,12,Thursday,Grok AI,v2.0,4718,866,482,0.0572,0.8095,c8f8776f-611b-4f6b-a1c5-bdc574013f3d,Informational,Sample user input text 8780,176,910,Finance,3,1.35,1174,Mobile,Spanish,0.7379,1.1021,Medium,No,Daily,3,North America
2022-03-31,8,Thursday,ChatGPT,v2.0,4389,514,268,0.0152,0.6563,45119b55-7e7f-4393-8122-d8945be7c38c,Navigational,Sample user input text 8781,406,771,Finance,2,1.19,681,Mobile,English,0.8736,0.7699,Medium,Yes,Weekly,2,Europe
2020-10-03,2,Thursday,Grok AI,v3.0,7849,688,359,0.0303,0.8939,e489a8eb-179f-4432-839f-9c28757a91d0,Transactional,Sample user input text 8782,139,510,Technology,5,1.48,1026,Mobile,Spanish,0.7887,4.9811,Slow,Yes,Weekly,4,South America
2023-09-13,8,Thursday,DeepSeek,v2.0,2994,834,147,0.0587,0.9478,c0156c32-53a8-4900-b52d-952c34ac5ebd,Transactional,Sample user input text 8783,316,885,Education,3,2.45,1332,Tablet,Chinese,0.7342,4.6158,Medium,Yes,Daily,5,Asia
2023-10-04,11,Wednesday,ChatGPT,v1.0,4773,307,390,0.0461,0.6065,985dbe26-93a1-45fa-98ed-40e853155e25,Informational,Sample user input text 8784,66,56,Technology,1,3.8,736,Tablet,Chinese,0.9039,3.5196,Fast,No,Weekly,1,Europe
2023-12-19,3,Wednesday,DeepSeek,v1.0,3538,179,179,0.0237,0.9089,3412ac03-36b0-40a0-a063-fb37b56bfaa2,Navigational,Sample user input text 8785,153,90,Technology,5,2.99,1678,Mobile,French,0.9175,1.2859,Slow,Yes,Monthly,0,Asia
2023-03-07,10,Sunday,Grok AI,v1.0,3285,642,176,0.0324,0.6813,428a4300-87f1-4de4-b05f-52aff2334a74,Navigational,Sample user input text 8786,481,508,Health,2,1.32,1733,Mobile,Spanish,0.7043,4.2369,Medium,No,Daily,4,South America
2020-12-12,6,Monday,Grok AI,v4.0,4997,818,407,0.058,0.9766,6f31cf0a-4476-4661-8af5-091602022b04,Transactional,Sample user input text 8787,34,820,Technology,3,2.43,165,Mobile,French,0.9547,0.9055,Medium,No,Monthly,2,Asia
2023-02-17,1,Tuesday,Grok AI,v2.0,4169,968,214,0.0211,0.6778,12e8d680-7d09-424e-a830-788c77b04b67,Transactional,Sample user input text 8788,131,833,Finance,2,3.49,1060,Tablet,French,0.7658,3.9878,Fast,No,Weekly,1,South America
2021-03-30,11,Wednesday,DeepSeek,v3.0,4581,222,313,0.0939,0.6528,a9b13cb3-ff94-452c-9a42-a5137a4eac95,Informational,Sample user input text 8789,451,209,Technology,3,2.92,817,Tablet,French,0.8991,2.3221,Fast,Yes,Weekly,1,South America
2023-02-24,8,Saturday,ChatGPT,v2.0,8835,821,402,0.0693,0.8128,82f812aa-0b04-4810-9f61-cb28c0929ec2,Transactional,Sample user input text 8790,121,118,Finance,1,2.29,1731,Desktop,Chinese,0.8868,3.8246,Fast,Yes,Monthly,1,North America
2023-07-09,3,Friday,ChatGPT,v2.0,7120,406,258,0.0507,0.6978,e504e0e1-815f-415a-952c-ac030c283a1c,Transactional,Sample user input text 8791,423,845,Finance,2,2.29,1198,Tablet,Chinese,0.9945,4.0605,Fast,Yes,Monthly,5,Europe
2021-11-11,1,Friday,DeepSeek,v3.0,8434,242,493,0.0977,0.5927,2eaab34f-c641-471b-a276-5425268cb600,Transactional,Sample user input text 8792,144,980,Health,4,2.18,799,Tablet,French,0.8965,4.8937,Slow,No,Weekly,0,Europe
2020-07-30,1,Friday,DeepSeek,v4.0,9673,844,293,0.0271,0.862,dad9ab96-1514-4545-8efd-d85963133401,Transactional,Sample user input text 8793,331,418,Finance,3,4.47,687,Tablet,Chinese,0.75,3.4437,Medium,Yes,Monthly,3,North America
2022-11-28,1,Monday,DeepSeek,v2.0,6517,280,378,0.0878,0.7863,2e2156fa-06bf-4b9a-a637-b033dd0b5e0a,Informational,Sample user input text 8794,164,340,Education,3,3.81,1492,Tablet,Chinese,0.8427,2.3562,Slow,No,Daily,1,Europe
2021-01-05,5,Thursday,Grok AI,v1.0,5840,275,287,0.056,0.6699,5e8436ad-6944-48c0-952c-2d24540b63cd,Navigational,Sample user input text 8795,360,18,Finance,4,2.47,393,Tablet,German,0.9961,1.6144,Medium,Yes,Monthly,3,Europe
2023-08-19,1,Saturday,Grok AI,v1.0,2550,966,417,0.0522,0.5233,09a576cf-9804-465d-bc87-b7eb4f4ecf0f,Transactional,Sample user input text 8796,162,285,Health,4,2.92,1356,Tablet,English,0.9072,1.9311,Medium,No,Daily,4,North America
2020-07-25,9,Thursday,Grok AI,v2.0,2100,372,229,0.0442,0.5588,512ff936-90c0-4241-aa6f-34f70a24347b,Navigational,Sample user input text 8797,303,729,Health,3,2.31,629,Tablet,English,0.9348,2.9047,Medium,No,Daily,0,North America
2020-12-23,5,Tuesday,DeepSeek,v1.0,9403,713,307,0.0231,0.7092,13a2ba8a-b7cf-4489-833b-ebda1ef1d9a2,Navigational,Sample user input text 8798,135,167,Health,5,3.77,265,Tablet,English,0.9396,4.0499,Medium,Yes,Daily,0,Asia
2021-12-18,4,Wednesday,DeepSeek,v4.0,7447,900,211,0.0568,0.5439,55d40a5d-cdba-4b9b-86e6-9eb32cf3a6c3,Transactional,Sample user input text 8799,380,973,Health,4,3.39,778,Mobile,Spanish,0.7719,4.9753,Fast,No,Weekly,5,North America
2020-05-28,12,Monday,Grok AI,v3.0,1267,285,161,0.089,0.7507,0ec5da34-ee31-423d-b8cc-288b206cad32,Navigational,Sample user input text 8800,30,206,Technology,5,1.48,641,Mobile,German,0.7678,4.0576,Medium,Yes,Weekly,3,North America
2021-12-05,6,Sunday,DeepSeek,v4.0,9767,425,118,0.0165,0.6073,b8a8c750-0484-442a-acdd-e94a857a67d9,Navigational,Sample user input text 8801,410,98,Health,1,3.68,1680,Desktop,English,0.9204,1.425,Slow,No,Weekly,1,North America
2020-04-02,3,Sunday,Grok AI,v4.0,3183,625,433,0.0797,0.585,e32c0698-ac4b-4fac-8f1b-e5753f5c3679,Informational,Sample user input text 8802,440,549,Education,3,2.37,1691,Desktop,Spanish,0.9596,3.3876,Fast,No,Daily,0,South America
2020-08-15,12,Wednesday,ChatGPT,v2.0,3326,973,118,0.0322,0.7367,b644eba9-5181-4302-a3ab-992b779019a5,Transactional,Sample user input text 8803,158,508,Finance,4,1.66,1694,Mobile,French,0.7496,1.525,Medium,Yes,Monthly,1,Europe
2021-05-05,12,Thursday,DeepSeek,v3.0,7654,184,331,0.0384,0.6843,c671e20a-58f4-446a-9a31-f58cc9fd81c5,Navigational,Sample user input text 8804,59,751,Health,2,4.78,1150,Mobile,Spanish,0.7474,2.7865,Slow,No,Monthly,5,South America
2023-08-08,10,Sunday,DeepSeek,v3.0,9021,297,209,0.0172,0.5614,82fff49b-89d8-4933-920b-c16e843eec7f,Informational,Sample user input text 8805,305,202,Finance,3,2.12,1421,Desktop,German,0.7276,0.5847,Medium,Yes,Monthly,3,North America
2022-11-16,7,Tuesday,Grok AI,v2.0,5015,346,275,0.087,0.6093,27f022b6-66a9-47b0-86fa-d6c90a961922,Transactional,Sample user input text 8806,130,783,Technology,3,2.5,1723,Mobile,Spanish,0.8431,2.9614,Medium,Yes,Daily,3,North America
2021-10-28,5,Monday,ChatGPT,v4.0,9749,450,282,0.0753,0.9271,32ce7df7-b296-4131-8ce8-96e9faa1eaf4,Informational,Sample user input text 8807,289,366,Health,4,1.27,729,Mobile,English,0.7871,4.3634,Fast,No,Daily,2,North America
2021-05-15,12,Friday,ChatGPT,v4.0,8424,696,239,0.0134,0.7598,db370784-989c-40d0-9c40-aca8daa765b2,Informational,Sample user input text 8808,306,67,Finance,5,3.26,734,Mobile,English,0.9467,1.1786,Fast,Yes,Monthly,1,South America
2022-08-17,12,Monday,ChatGPT,v1.0,7667,948,331,0.08,0.6665,a5e31314-5daf-42e8-bf9a-6303c8597f2a,Navigational,Sample user input text 8809,191,19,Health,4,4.09,391,Tablet,Spanish,0.8232,4.885,Medium,Yes,Daily,0,North America
2023-02-24,11,Sunday,ChatGPT,v1.0,9373,295,460,0.0234,0.9231,21e8bb99-f1a8-450a-83e9-d0d0fb9236b8,Transactional,Sample user input text 8810,353,729,Finance,5,4.69,430,Desktop,Chinese,0.911,2.9737,Medium,Yes,Weekly,1,South America
2022-03-28,4,Monday,DeepSeek,v4.0,8934,315,326,0.0977,0.512,c8c6ab75-4b77-43e1-ac7e-ce8944cdc97f,Transactional,Sample user input text 8811,404,551,Technology,1,2.5,1115,Tablet,English,0.7455,0.9821,Fast,Yes,Monthly,0,Europe
2022-02-18,5,Monday,DeepSeek,v2.0,9328,780,133,0.0117,0.8779,3594fcca-bd12-4303-a124-ec05de6954b7,Transactional,Sample user input text 8812,458,680,Finance,3,1.78,319,Desktop,Chinese,0.9866,0.1221,Fast,No,Weekly,5,Europe
2023-12-24,11,Wednesday,ChatGPT,v1.0,8634,978,50,0.0477,0.5198,9f5045c5-8282-40fe-a063-513da44ee3b8,Navigational,Sample user input text 8813,243,313,Technology,3,3.33,1233,Tablet,English,0.7158,0.9615,Slow,No,Monthly,2,Europe
2023-10-10,5,Tuesday,Grok AI,v3.0,2463,733,119,0.0789,0.815,d7695b40-c2b4-48ad-8b83-a206e560727d,Transactional,Sample user input text 8814,470,742,Finance,5,4.43,137,Desktop,German,0.7613,4.1011,Medium,No,Monthly,3,North America
2023-10-16,10,Monday,ChatGPT,v2.0,5301,378,118,0.0616,0.9485,bd275a3e-ba13-4460-bca2-1d1289433587,Transactional,Sample user input text 8815,219,824,Education,5,3.15,789,Mobile,English,0.8271,4.2997,Slow,Yes,Daily,4,Europe
2020-10-21,10,Friday,DeepSeek,v4.0,4117,298,338,0.0413,0.8478,6b18f1aa-4754-40f6-a63a-2c745250b2f6,Informational,Sample user input text 8816,320,37,Technology,4,4.72,208,Tablet,Spanish,0.9902,4.3137,Slow,No,Weekly,2,South America
2022-06-27,4,Friday,ChatGPT,v2.0,4155,735,212,0.0292,0.6578,218a53c4-c4cd-4031-b153-11e53eea4518,Transactional,Sample user input text 8817,493,30,Health,2,2.01,1442,Tablet,English,0.7464,2.5617,Fast,Yes,Weekly,5,South America
2020-08-20,8,Monday,Grok AI,v1.0,1539,866,113,0.0997,0.9468,d1476b74-d802-4a62-85f9-9e60aa120b2e,Transactional,Sample user input text 8818,344,12,Health,2,1.96,1527,Desktop,Chinese,0.7917,0.603,Medium,Yes,Monthly,4,Europe
2022-05-13,4,Sunday,DeepSeek,v4.0,2611,650,118,0.0556,0.9537,eba3d60e-3743-44cc-bad9-f2f7a8466d15,Informational,Sample user input text 8819,351,378,Education,3,4.07,570,Tablet,Spanish,0.9187,1.9026,Fast,Yes,Weekly,2,Europe
2022-09-30,10,Wednesday,ChatGPT,v1.0,2984,350,109,0.0513,0.5204,304039f8-abfb-456a-a616-448d7687107c,Transactional,Sample user input text 8820,288,75,Health,5,3.32,294,Tablet,German,0.8762,4.8831,Medium,Yes,Daily,1,Europe
2023-01-19,5,Wednesday,DeepSeek,v2.0,2924,650,413,0.083,0.9765,ee008a58-6c53-46f4-9eef-a23bfc39ceda,Transactional,Sample user input text 8821,40,499,Education,4,1.17,1144,Tablet,Chinese,0.9124,1.5125,Slow,Yes,Monthly,2,Asia
2020-12-22,10,Saturday,ChatGPT,v3.0,5963,838,54,0.0428,0.5013,0d401336-24ab-4af3-9669-d9ea06ce1a0a,Informational,Sample user input text 8822,102,240,Technology,2,2.43,642,Mobile,Spanish,0.8909,1.7662,Slow,Yes,Monthly,5,North America
2023-05-19,5,Friday,ChatGPT,v3.0,5512,163,51,0.0601,0.9191,9aa2d668-62a1-4de3-9b17-2699d208f097,Navigational,Sample user input text 8823,250,363,Education,4,3.59,1075,Mobile,Chinese,0.8467,1.718,Medium,No,Daily,3,Asia
